text,book,chapter,chapter_title,paragraph,characters
"The blue men, for a moment, were in a pile on the hot, dusty road. One of them said, 'Aw, crivens! I kicked meself in me own heid!' And then they, too, vanished, but for a moment Tiffany saw blue and red blurs disappearing into the hedge.",13_The Wee Free Men,2,Chapter 3Hunt The Hag,207,['Tiffany']
"Then the skylarks were back. The hedges were green and full of flowers. Not a twig was broken, not a flower disturbed. The sky was blue, with no flashes of diamond.",13_The Wee Free Men,2,Chapter 3Hunt The Hag,208,[]
"Tiffany looked down. On the toes of her boots, snow was melting. She was, strangely, glad about that. It meant that what had just happened was magical, not madness. Because, if she closed her eyes, she could still hear the wheezy breathing of the headless man.",13_The Wee Free Men,2,Chapter 3Hunt The Hag,209,[]
"The tents had gone. Except for a few pieces of broken chalk, apple cores, some stamped-down grass and, alas, a few chicken feathers, there was nothing at all to show that the teachers had ever been there.",13_The Wee Free Men,2,Chapter 3Hunt The Hag,212,[]
"'Everything,' said Tiffany. 'We're swamped with tiny men! I can't understand half of what they say! They keep calling me a hag!'",13_The Wee Free Men,2,Chapter 3Hunt The Hag,216,['Tiffany']
"'It snowed, and then it hadn't! I was chased by a horseman with no head.! And one of the... what did you say they were?'",13_The Wee Free Men,2,Chapter 3Hunt The Hag,218,[]
"'Because there's a woman at the well over there giving you a funny look. Put me in your apron pocket, for goodness' sake.'",13_The Wee Free Men,2,Chapter 3Hunt The Hag,231,[]
"'The Feegles tried to steal some of our eggs and one of our sheep,' she said. 'But I got them back.'",13_The Wee Free Men,2,Chapter 3Hunt The Hag,237,[]
"The toad looked a bit shifty. 'Miss Tick doesn't really want you to handle this,' it said. 'She'll be back soon with help...'",13_The Wee Free Men,2,Chapter 3Hunt The Hag,244,['Tick']
"'Another world is colliding with this one,' said the toad. There. Happy now? That's what Miss Tick thinks. But it's happening faster than she expected. All the monsters are coming back.'",13_The Wee Free Men,2,Chapter 3Hunt The Hag,250,['Tick']
"Nothing happened on the way back to the farm. The sky stayed blue, none of the sheep in the home paddocks appeared to be travelling backwards very fast, and an air of hot emptiness lay over everything. Ratbag was on the path leading up to the back door, and he had something trapped in his paws. As soon as he saw Tiffany he picked it up and exited around the corner of the house at high speed, legs spinning in the high-speed slink of a guilty cat. Tiffany was too good a shot with a clod of earth.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,0,"['Ratbag', 'Tiffany']"
"'Look at him,' she said. 'Great cowardly blob! I really wish I could stop him catching baby birds, it's so sad!'",13_The Wee Free Men,3,Chapter 4The Wee Free Men,2,[]
"'You haven't got a hat you can wear, have you?' said the toad, from her apron pocket. 'I hate not being able to see.'",13_The Wee Free Men,3,Chapter 4The Wee Free Men,3,[]
"'I've got used to slugs and worms and stuff,' said the toad. 'It wasn't easy. Don't worry if you don't have any. I expect you weren't expecting a toad to drop in.'",13_The Wee Free Men,3,Chapter 4The Wee Free Men,11,[]
"'Her? Huh, she couldn't do that,' said the toad. 'It's serious magic, turning someone into a toad but leaving them thinking they're human. No, it was a fairy godmother. Never cross a woman with a star on a stick, young lady. They've got a mean streak.'",13_The Wee Free Men,3,Chapter 4The Wee Free Men,18,[]
"The toad looked embarrassed. 'I don't know,' it said. 'It's all a bit... foggy. I just know I've been a person. At least, I think I know. It gives me the willies. Sometimes I wake up in the night and I think, was I ever really human? Or was I just a toad that got on her nerves and she made me think I was human once? That'd be a real torture, right? Supposing there's nothing for me to turn back into?' The toad turned worried yellow eyes on her. 'After all, it can't be very hard to mess with a toad's head, yeah? It must be much simpler that turning, oh, a one-hundred-and-sixty-pound human into eight ounces of toad, yes? After all, where's the rest of the mass going to go, I ask myself? Is it just sort of, you know, left over? Very worrying. I mean, I've got one or two memories of being a human, of course, but what's a memory? Just a thought in your brain. You can't be sure it's real. Honestly, on nights when I've eaten a bad slug I wake up screaming, except all that comes out is a croak. Thank you for the milk, it was very nice.'",13_The Wee Free Men,3,Chapter 4The Wee Free Men,20,[]
"There was a Feegle on the path. It had made itself some crude wings out of a piece of rag, and a kind of beaky cap out of straw, and was wobbling around in a circle like a wounded bird.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,25,[]
"And down the path Ratbag, arch-enemy of all baby birds, slunk closer, dribbling. As Tiffany opened her mouth to yell, he leaped and landed with all four feet on the little man.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,27,"['Ratbag', 'Tiffany']"
"Or at least where the little man had been, because he had somersaulted in mid-air and was now right in front of Ratbag's face and had grabbed a cat ear with each hand.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,28,['Ratbag']
"He butted the cat hard on the nose. Ratbag spun in the air and landed on his back with his eyes crossed. He squinted in cold terror as the little man leaned down at him and shouted, 'CHEEP!'",13_The Wee Free Men,3,Chapter 4The Wee Free Men,30,['Ratbag']
"Then he levitated in the way that cats do and became a ginger streak, rocketing down the path, through the open door and shooting past Tiffany to hide under the sink.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,31,['Tiffany']
Tiffany's mother was hurrying down the path. Tiffany picked up the toad and put it back in her apron pocket just in time.,13_The Wee Free Men,3,Chapter 4The Wee Free Men,34,[]
"'Didn't he go up to the shearing with you, Mum?' said Tiffany, suddenly nervous. She could feel the panic pouring off her mother like smoke.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,36,[]
'We can't find him!' There was a wild look in her mother's eyes. 'I only turned my back for a minute! Are yousure you haven't seen him?',13_The Wee Free Men,3,Chapter 4The Wee Free Men,37,[]
"Mrs Aching hurried away. Hastily, Tiffany put the toad on the floor and chivvied him under the sink. She heard him croak and Ratbag, mad with fear and bewilderment, came out from under the sink in a whirl of legs and rocketed out of the door.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,40,"['Mrs Aching', 'Ratbag']"
"She stood up. Her first, shameful thought was: He wanted to go up to watch the shearing. How could he get lost? He went with Mum and Hannah and Fastidia!",13_The Wee Free Men,3,Chapter 4The Wee Free Men,41,"['Mum', 'Hannah', 'Fastidia']"
"She tried to pretend she hadn't thought that, but she was treacherously good at spotting when she was lying. That's the trouble with a brain: it thinks more than you sometimes want it to.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,43,[]
But he's never interested in moving far away from people! It's half a mile up to the shearing pens! And he doesn't move that fast. After a few feet he flops down and demands sweets!,13_The Wee Free Men,3,Chapter 4The Wee Free Men,44,[]
"There it went again, a nasty, shameful thought which she tried to drown out by getting busy. But first she took some sweets out of the jar, as bait, and rustled the bag as she ran from room to room.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,46,[]
"She heard boots in the yard as some of the men came down from the shearing sheds, but got on with looking under beds and in cupboards, even ones so high that a toddler couldn't possibly reach them, and then looked again under beds that she'd already looked under, because it was that kind of search. It was the kind of search where you go and look in the attic, even though the door is always locked.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,47,[]
"After a few minutes there were two or three voices outside, calling for Wentworth, and she heard her father say, ""Try down by the river!'",13_The Wee Free Men,3,Chapter 4The Wee Free Men,48,['Wentworth']
"... and that meant he was frantic too, because Wentworth would never walk that far without a bribe. He was not a child who was happy away from sweets.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,49,['Wentworth']
"It's your fault because you didn't love him very much. He turned up and you weren't the youngest any more, and you had to have him trailing around after you, and you kept wishing, didn't you?, that he'd go away.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,52,[]
"Not very much, admittedly. Not all the time. He didn't know how to play properly, and he never did what he was told. You thought it would be better if he did get lost.",13_The Wee Free Men,3,Chapter 4The Wee Free Men,54,[]
"Anyway, she added in her head, you can't love people all the time when they have a permanently runny nose. And anyway... I wonder...",13_The Wee Free Men,3,Chapter 4The Wee Free Men,55,[]
